Feature	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	sig
PWY-5840	5428.06239430016	0.657589363560515	0.0705415512539064	115.294024271968	9.20917511192117e-26	3.60078746876118e-23	Not Significant
PWY-5845	3462.1969280483	0.789709669000028	0.158005158506446	40.5472604368112	1.56774082571033e-09	2.55411109521975e-08	Not Significant
PWY-5850	2925.97685471865	0.169645910411071	0.130623400828157	54.6339219729318	1.36897204962633e-12	4.1174467031069e-11	Not Significant
PWY-5855	15909.3639121997	-0.124008460667775	0.0474846329365358	15.9395418239399	0.000345758185883558	0.00168989313350589	Not Significant
PWY-5856	15909.3639121997	-0.124008460667775	0.0474846329365358	15.9395418239399	0.000345758185883558	0.00168989313350589	Not Significant
PWY-5857	15909.3639121997	-0.124008460667775	0.0474846329365358	15.9395418239399	0.000345758185883558	0.00168989313350589	Not Significant
PWY-5860	2062.94257060469	0.17429741575231	0.138803936561787	53.9849858860758	1.89369164047663e-12	5.28881022447401e-11	Not Significant
PWY-5861	4094.28748185205	0.715707922473921	0.0773782128473619	112.6038529401	3.53495600879907e-25	4.60722599813479e-23	Not Significant
PWY-5862	2466.49971839144	0.83135860709718	0.16871899833713	39.4080560887624	2.7710818196503e-09	4.16728073647411e-08	Not Significant
PWY-5863	3153.76117282175	0.884889792743768	0.10704500144035	89.5193219566987	3.64020821352872e-20	2.03331630212818e-18	Not Significant
PWY-5896	2925.97685471865	0.169645910411071	0.130623400828157	54.6339219729318	1.36897204962633e-12	4.1174467031069e-11	Not Significant
