function	description	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
K00141	xylC; benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28]	1675.5	2350.25	2345.84	2117.16	1725.0	2047.5	1240.25	2698.25	3857.5	2492.5	2230.25	2053.75	2489.25	2550.25	2309.5	3480.5	3418.84	2467.67
K00145	argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	15719.62	16750.99	19199.63	18784.9	18863.45	18683.72	13082.26	16382.78	17934.25	14002.38	15465.77	16280.3	19199.66	20657.66	18755.75	19065.54	19838.92	18489.84
K00146	feaB; phenylacetaldehyde dehydrogenase [EC:1.2.1.39]	431.25	557.5	477.85	646.63	573.25	578.55	492.65	919.05	834.95	593.91	598.7499999999999	709.5	575.75	501.45	566.25	593.85	764.34	631.35
K00147	proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]	14974.7	16465.489999999998	17672.2	17521.15	17264.28	17613.0	13332.35	14833.31	16601.29	12742.79	15062.990000000002	16373.45	18685.32	19726.79	17952.75	18336.4	19106.1	16948.820000000003
K00148	fdhA; glutathione-independent formaldehyde dehydrogenase [EC:1.2.1.46]	984.5	1150.75	1795.25	1037.43	646.0799999999998	966.0	893.25	1549.25	2134.0	1746.5	1173.9	1573.25	1149.5	1211.25	1257.75	1869.35	1289.75	1428.75
K00150	gap2; glyceraldehyde-3-phosphate dehydrogenase (NAD(P)) [EC:1.2.1.59]	40.0	74.33	173.0	38.0	117.0	136.33	986.33	577.33	641.0	255.0	781.17	999.99	867.33	868.0	683.0	514.3299999999998	1058.67	299.0
K00151	hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]	2326.25	2217.25	2118.85	2217.93	2665.75	2254.55	1288.9	2086.8	1582.25	1553.58	2109.4	1753.75	2226.5	2438.7	2087.75	2373.9500000000007	3161.5	2375.75
K00153	E1.1.1.306; S-(hydroxymethyl)mycothiol dehydrogenase [EC:1.1.1.306]	3839.25	6623.75	4961.17	4799.5	2690.33	3917.25	3165.0	5004.5	6291.25	4018.75	4336.75	3908.25	6678.75	6098.0	5773.0	6927.75	6261.76	5351.5
K00154	E1.2.1.68; coniferyl-aldehyde dehydrogenase [EC:1.2.1.68]	3816.25	2967.5	4630.0	4704.28	6251.5	5121.25	2424.0	2926.5	3660.45	3328.75	3379.45	3049.5	3985.5	4680.0	3705.5	3725.8	4139.5	3957.02
K00156	poxB; pyruvate dehydrogenase (quinone) [EC:1.2.5.1]	5538.25	8049.08	6760.6	6721.83	4473.33	5806.05	4922.34	6829.8	8625.59	5918.08	5832.95	5743.42	8214.75	7873.2	7393.17	9062.07	7626.6	6972.17
K00158	E1.2.3.3, poxL; pyruvate oxidase [EC:1.2.3.3]	13.0	17.0	108.8	29.0	5.8	44.4	83.6	32.8	47.4	7.0	3.0	22.8	20.0	5.0	16.0	25.6	0.0	24.0
K00161	PDHA, pdhA; pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]	15707.33	21893.49	21532.11	19788.25	15370.42	17741.510000000002	14566.22	19192.980000000003	20160.200000000004	14699.48	16730.12	17075.260000000002	22122.33	21958.92	20493.34	22516.09	22455.43	20326.620000000006
K00162	PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]	15163.33	20908.160000000003	20595.11	18958.08	15037.59	17299.68	14034.05	18519.980000000003	19651.53	14267.31	16273.12	16482.09	21413.660000000003	21566.42	19891.67	21673.919999999995	21421.93	19496.620000000006
K00163	aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]	14857.79	15245.5	16454.980000000003	16741.510000000002	16476.15	16750.06	10234.24	13381.3	15982.63	12596.15	13477.4	13422.84	17431.08	19080.54	16073.58	17758.53	18405.18	16432.62
K00164	OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]	14999.79	14623.83	17836.61	17698.230000000003	18801.79	17904.26	11308.53	14068.15	16547.050000000007	13032.21	13552.9	14077.31	16828.25	19519.79	16702.25	16994.05	16972.09	16859.08
K00166	BCKDHA, bkdA1; 2-oxoisovalerate dehydrogenase E1 component alpha subunit [EC:1.2.4.4]	2877.33	2432.16	3112.4700000000007	4147.6399999999985	3283.13	3966.78	2256.04	2303.6	2728.07	2549.9800000000005	2450.5	3192.97	2627.5	3226.17	2524.67	3028.78	2827.66	2509.16
K00167	BCKDHB, bkdA2; 2-oxoisovalerate dehydrogenase E1 component beta subunit [EC:1.2.4.4]	2902.33	2503.83	3095.4700000000007	4135.97	3303.13	4093.95	2296.37	2390.1	2784.4	2573.8100000000004	2545.0	3270.3	2661.83	3287.67	2534.0	3032.11	2919.16	2552.16
K00169	porA; pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1]	216.0	234.0	156.0	586.0	128.0	286.22	271.44	393.0	241.0	228.64	206.0	393.0	209.0	107.0	277.0	243.0	258.0	238.0
K00170	porB; pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1]	176.0	192.0	50.0	76.0	94.0	190.0	257.0	189.0	197.0	109.0	160.0	289.0	173.0	95.0	206.0	207.0	211.0	230.0
K00171	porD; pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1]	15.0	23.0	0.0	0.0	10.0	11.0	24.0	3.0	20.0	0.0	16.0	27.0	16.0	1.0	18.0	60.0	5.0	4.0
K00172	porG; pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]	201.0	211.0	156.0	586.0	121.0	275.22	255.44	395.0	221.0	228.64	190.0	376.0	193.0	112.0	259.0	226.0	253.0	234.0
K00174	korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]	7923.33	9831.75	8895.64	8828.8	7427.96	8385.4	6241.68	7811.85	8623.06	6570.0	7252.25	7652.38	10008.91	9724.92	8989.5	9965.27	9633.0	8851.16
K00175	korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]	7923.33	9825.75	8888.64	8828.8	7403.96	8355.4	6223.68	7802.85	8620.06	6529.0	7252.25	7642.38	9996.91	9704.92	8976.5	9992.27	9608.0	8851.16
K00176	korD, oorD; 2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]	4.0	12.0	12.5	9.0	7.0	0.0	34.0	6.0	10.0	46.0	0.0	63.0	14.5	10.0	36.0	12.0	17.0	10.0
K00177	korC, oorC; 2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]	4.0	12.0	12.5	9.0	7.0	0.0	34.0	12.0	10.0	46.0	0.0	73.0	14.5	10.0	36.0	17.0	17.0	10.0
K00179	iorA; indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]	447.5	394.0	427.75	490.0	573.0	497.0	176.0	259.5	369.0	287.0	408.0	504.0	296.75	392.0	412.0	701.0	474.0	369.0
K00180	iorB; indolepyruvate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.8]	447.5	394.0	427.75	490.0	573.0	497.0	176.0	259.5	369.0	287.0	408.0	504.0	296.75	392.0	412.0	701.0	474.0	369.0
K00184	K00184; prokaryotic molybdopterin-containing oxidoreductase family, iron-sulfur binding subunit	2652.83	2690.16	3645.67	2531.84	3042.83	3370.66	2686.67	3731.0	3944.0	3308.34	2558.0	2704.17	3705.5	3488.67	4008.84	3323.51	2904.16	3800.16
K00185	K00185; prokaryotic molybdopterin-containing oxidoreductase family, membrane subunit	2589.83	2656.16	3522.67	2533.84	3008.83	3319.66	2651.67	3698.0	3867.0	3295.34	2512.0	2651.17	3659.5	3469.67	3891.84	3220.51	2881.16	3740.16
K00186	vorA; 2-oxoisovalerate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.7]	22.0	34.0	50.0	82.0	103.0	27.0	61.0	42.0	32.0	49.0	46.0	37.0	53.0	118.0	62.0	52.0	57.0	37.0
K00187	vorB; 2-oxoisovalerate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.7]	22.0	34.0	50.0	82.0	103.0	27.0	61.0	42.0	32.0	49.0	46.0	37.0	53.0	118.0	62.0	52.0	57.0	37.0
K00194	cdhD, acsD; acetyl-CoA decarbonylase/synthase complex subunit delta [EC:2.1.1.245]	0.0	0.0	10.0	0.0	0.0	0.0	8.0	0.0	92.0	0.0	23.0	16.0	37.0	0.0	0.0	0.0	23.0	0.0
K00196	cooF; anaerobic carbon-monoxide dehydrogenase iron sulfur subunit	0.0	226.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	50.0
K00197	cdhE, acsC; acetyl-CoA decarbonylase/synthase complex subunit gamma [EC:2.1.1.245]	8.0	0.0	28.0	9.0	20.0	0.0	8.0	10.0	13.0	12.0	0.0	16.0	5.0	13.0	8.0	6.0	4.0	11.0
K00198	cooS, acsA; anaerobic carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4]	2.0	0.0	10.0	0.0	4.0	0.0	48.0	0.0	0.0	0.0	0.0	16.0	0.0	2.0	0.0	0.0	0.0	0.0
K00200	fwdA, fmdA; formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12]	1123.1699999999996	503.0	693.8299999999998	800.33	1241.67	707.67	580.17	754.0	693.6700000000002	673.17	729.9999999999999	644.6700000000002	1168.0	1559.67	856.0000000000001	850.98	1145.49	933.67
K00201	fwdB, fmdB; formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12]	1123.1699999999996	503.0	693.8299999999998	800.33	1241.67	707.67	580.17	754.0	693.6700000000002	673.17	729.9999999999999	644.6700000000002	1168.0	1559.67	856.0000000000001	850.98	1145.49	933.67
K00202	fwdC, fmdC; formylmethanofuran dehydrogenase subunit C [EC:1.2.7.12]	1123.1699999999996	503.0	693.8299999999998	800.33	1241.67	707.67	580.17	754.0	693.6700000000002	673.17	729.9999999999999	644.6700000000002	1168.0	1559.67	856.0000000000001	850.98	1145.49	933.67
K00207	DPYD; dihydropyrimidine dehydrogenase (NADP+) [EC:1.3.1.2]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
K00208	fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]	17198.5	17826.410000000003	20249.48	20497.4	20552.88	20323.34	14143.19	16029.48	17572.260000000002	14073.08	16573.82	17226.210000000006	19579.82	21519.79	19470.75	19972.62	20608.25	18844.81
K00209	fabV, ter; enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]	771.7	712.25	2311.3	1584.83	1760.4	1141.0	681.96	1978.25	2005.1	1386.68	865.25	970.25	1417.75	1457.25	1109.5	965.45	1413.1	1649.8
K00210	E1.3.1.12; prephenate dehydrogenase [EC:1.3.1.12]	272.5	148.0	289.0	350.0	329.0	187.0	156.5	156.5	178.0	127.0	186.5	234.5	176.0	190.5	168.0	200.0	275.0	176.5
K00211	TYR1; prephenate dehydrogenase (NADP+) [EC:1.3.1.13]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
K00213	DHCR7; 7-dehydrocholesterol reductase [EC:1.3.1.21]	2.0	0.0	6.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	7.0	0.0	0.0	4.0	10.0	0.0	0.0
K00214	BLVRA, bvdR; biliverdin reductase [EC:1.3.1.24]	40.0	74.33	173.0	38.0	117.0	136.33	986.33	577.33	641.0	255.0	776.1700000000002	995.99	867.33	868.0	683.0	511.33	1054.67	299.0
K00215	dapB; 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]	16233.95	17990.160000000003	20499.95	19478.4	19171.78	19055.42	13330.52	16588.48	18280.74	14240.04	15688.570000000003	16611.96	19633.74	20860.29	19264.75	19541.07	20466.43	18734.840000000004
K00216	entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]	709.5	1384.0	812.4	1001.5	726.13	820.6999999999998	596.0	624.6	619.4	648.83	787.2	755.3	1027.0	924.7	850.0	1150.25	1449.0	689.5
K00217	E1.3.1.32; maleylacetate reductase [EC:1.3.1.32]	999.0	1037.0	1260.0	1149.0	1067.0	1111.0	641.0	969.0	1738.4	1054.0	1034.0	983.0	1047.0	1285.0	1001.0	1658.75	1108.0	1011.2
K00218	por; protochlorophyllide reductase [EC:1.3.1.33]	447.0	1096.33	736.0	481.0	581.0	619.3299999999998	1324.33	1027.33	977.0	625.0	1331.17	1453.9899999999998	1717.33	1479.0	1433.0	1142.33	1617.67	799.0
K00219	fadH; 2,4-dienoyl-CoA reductase (NADPH2) [EC:1.3.1.34]	5651.42	4542.25	6628.51	6723.68	7232.92	6615.89	3261.82	4182.55	5965.26	4714.58	4527.15	4250.42	6174.33	6990.12	5324.58	6132.3499999999985	6699.25	5873.51
K00220	tyrC; cyclohexadieny/prephenate dehydrogenase [EC:1.3.1.43 1.3.1.12]	2442.5	2335.5	3532.0	3066.0	3325.0	3132.5	1949.5	2202.5	1840.0	1687.5	2414.0	2329.5	1740.5	2277.5	2296.5	2529.5	2436.0	2393.0
K00222	TM7SF2, ERG24; Delta14-sterol reductase [EC:1.3.1.70]	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	14.0	11.0	7.0	6.0	11.0	13.0	18.0	0.0	9.0	15.0
K00226	pyrD; dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1]	153.5	255.0	81.0	119.5	153.5	178.82999999999996	260.5	371.0	250.0	160.0	270.17	323.66	294.83	138.0	305.5	220.0	254.67	200.0
K00227	SC5DL, ERG3; Delta7-sterol 5-desaturase [EC:1.14.19.20]	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	14.0	11.0	31.0	6.0	11.0	13.0	18.0	0.0	13.0	50.0
K00228	CPOX, hemF; coproporphyrinogen III oxidase [EC:1.3.3.3]	10958.87	8890.33	13282.91	12174.93	14908.82	13323.02	8185.3	9461.93	10809.56	9003.98	9889.27	10030.16	11325.91	13779.57	11448.08	11193.78	12436.68	11674.41
K00230	hemG; menaquinone-dependent protoporphyrinogen oxidase [EC:1.3.5.3]	741.0	1111.75	1054.1	710.0	540.0	850.02	531.15	906.05	1569.5	926.72	751.95	679.25	1015.25	1148.95	794.0	1584.65	1795.5	788.0
K00231	PPOX, hemY; protoporphyrinogen/coproporphyrinogen III oxidase [EC:1.3.3.4 1.3.3.15]	4157.08	7231.83	5419.940000000001	6197.47	3534.76	4424.1	4130.72	5740.15	5947.88	4233.06	4690.5	5148.1	7117.83	5996.42	6065.67	6884.79	6256.25	5745.16
K00232	E1.3.3.6, ACOX1, ACOX3; acyl-CoA oxidase [EC:1.3.3.6]	2876.25	5373.25	3637.17	3523.5	2345.33	3200.75	2357.5	3598.5	3471.25	2549.25	3053.75	3040.75	4829.25	4434.0	4084.0	4457.5	4617.75	3837.5
K00239	sdhA, frdA; succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]	19650.950000000004	24095.910000000003	24732.12	23307.73	21419.61	22480.92	16350.77	20885.23	24173.54	17928.04	19405.32	20094.210000000006	25913.990000000005	26763.04	24179.25	25942.82	26204.11	23374.07000000001
K00240	sdhB, frdB; succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]	19450.950000000004	23276.160000000003	24394.62	23099.23	21536.11	22201.92	16461.019999999997	20871.48	24033.04	17887.54	19142.07	19837.960000000006	25520.740000000005	26540.79	23894.25	25597.57	25781.11	23258.07000000001
K00241	sdhC, frdC; succinate dehydrogenase / fumarate reductase, cytochrome b subunit	16267.95	17830.24	19749.45	19039.4	18785.78	18908.75	13408.94	16711.23	19118.71	14694.71	15868.820000000003	16635.38	20070.160000000003	21531.54	19376.42	20266.74	20940.770000000004	18689.57
K00242	sdhD, frdD; succinate dehydrogenase / fumarate reductase, membrane anchor subunit	11221.12	10365.0	12605.31	12792.76	14238.82	13070.64	7291.82	8607.55	10255.31	8657.23	9635.9	9618.67	11223.08	12970.62	11189.08	12050.799999999996	12505.1	11261.91
K00243	K00243; uncharacterized protein	728.6999999999998	861.3299999999998	2187.1	1373.5699999999995	1473.95	834.45	1102.04	2187.6	2164.17	1679.7100000000007	786.95	1617.47	1246.17	1443.0	1103.42	757.7699999999999	1222.35	1431.0499999999995
K00244	frdA; fumarate reductase flavoprotein subunit [EC:1.3.5.4]	734.5	652.0	1280.6	983.0	670.3299999999998	712.52	675.9	782.8	684.7	647.94	845.2	784.5	602.0	627.2	880.0	1057.4	703.0	1089.77
K00245	frdB; fumarate reductase iron-sulfur subunit [EC:1.3.5.4]	279.0	236.0	218.6	259.0	251.5	392.3	166.4	197.8	235.5	201.83	269.2	362.5	211.0	281.2	273.0	499.4	292.0	240.17
K00246	frdC; fumarate reductase subunit C	267.0	236.0	218.6	259.0	251.5	361.3	166.4	197.8	235.5	201.83	269.2	353.5	197.0	281.2	265.0	499.4	292.0	236.17
K00247	frdD; fumarate reductase subunit D	257.0	227.0	218.6	259.0	251.5	355.3	131.4	167.8	206.5	186.83	244.2	321.5	164.0	265.2	250.0	474.4	284.0	226.17
K00248	ACADS, bcd; butyryl-CoA dehydrogenase [EC:1.3.8.1]	10940.17	11096.0	11499.29	12197.54	13245.05	13880.91	7716.27	9013.8	9648.02	8440.33	9456.65	8960.47	11938.5	13418.67	11930.58	11510.19	11635.58	11417.23
K00249	ACADM, acd; acyl-CoA dehydrogenase [EC:1.3.8.7]	46939.51	51468.32	53789.04	52551.3	52598.03	52903.91	33596.79	41900.8	42968.28	35589.85	42123.35	39486.49	53263.58	55686.85	51538.58	54000.12	55021.88999999999	51776.3
K00252	GCDH, gcdH; glutaryl-CoA dehydrogenase [EC:1.3.8.6]	15218.0	16904.33	19307.75	18264.85	17957.239999999998	17730.67	10687.42	14623.75	17330.71	13370.67	13928.2	13733.17	18072.91	19274.09	16963.58	18775.210000000006	18746.33	17327.270000000004
K00253	IVD, ivd; isovaleryl-CoA dehydrogenase [EC:1.3.8.4]	8886.42	6906.83	9561.41	10151.35	12245.42	11178.42	5243.34	5864.0	7007.33	6394.92	7009.700000000002	6776.84	7910.75	9870.17	7807.75	8288.119999999999	8807.41	8103.38
K00254	DHODH, pyrD; dihydroorotate dehydrogenase [EC:1.3.5.2]	13511.95	14298.16	17227.65	16502.6	17171.48	15832.02	10308.919999999998	13595.88	15193.31	11621.54	13076.070000000003	12817.66	16736.239999999998	18262.29	15484.08	16255.64	17197.93	15453.070000000003
K00255	ACADL; long-chain-acyl-CoA dehydrogenase [EC:1.3.8.8]	1472.0	1199.0	1973.0	1762.0	1940.0	1629.0	543.0	654.0	1097.0	869.0	946.0	718.0	1068.0	1205.0	1032.0	1154.0	1216.0	1103.0
K00256	E1.3.99.16; isoquinoline 1-oxidoreductase [EC:1.3.99.16]	145.17000000000004	112.0	223.33	229.0	302.67	266.67	155.17000000000004	122.5	270.04	248.67	205.5	179.16999999999996	273.0	465.17	297.33	335.65	308.9899999999999	217.94
K00257	mbtN, fadE14; acyl-ACP dehydrogenase [EC:1.3.99.-]	57409.6	62157.25	67945.29000000001	67099.25	68699.47	65947.84	37923.609999999986	49629.3	60532.2	46031.84	51190.31999999999	48599.56000000001	65979.91	71170.34999999999	61827.65	70054.54000000001	69844.76	61629.56000000001
K00259	ald; alanine dehydrogenase [EC:1.4.1.1]	9641.2	12070.16	12490.95	11917.65	10075.88	11538.97	9424.32	11666.78	13467.97	9648.179999999997	10239.37	11872.56	13009.58	13762.75	12313.59	13221.38	12949.28	11480.64
K00260	gudB, rocG; glutamate dehydrogenase [EC:1.4.1.2]	184.0	150.0	284.8	136.8	63.8	208.4	499.1	279.6	333.4	274.0	153.0	670.8	58.0	31.0	107.0	97.6	70.0	125.0
K00261	GLUD1_2, gdhA; glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]	8404.83	7996.91	8984.5	8975.0	10645.16	9746.5	6067.08	6408.58	8992.869999999999	7069.0	7303.42	7390.74	10598.9	11231.76	9197.83	9442.16	10206.15	8134.43
K00262	E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]	2393.95	2721.58	4268.07	3613.6	3290.15	3145.38	3182.5	4796.13	5858.549999999998	3584.12	3351.07	4186.24	4545.58	4729.2	4018.25	3849.98	4164.11	3740.32
K00263	E1.4.1.9; leucine dehydrogenase [EC:1.4.1.9]	4280.75	4605.83	6736.8	4998.62	6121.13	5581.2	3200.43	4306.8	4926.82	3954.06	3654.15	3925.47	4539.17	5147.5	4113.17	4311.870000000001	5360.5	4781.25
K00265	gltB; glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	13841.37	14728.83	16038.28	16172.65	16170.78	15915.12	10248.59	12239.15	13859.96	11187.65	12551.15	12834.64	15411.75	17018.120000000006	15172.92	16224.899999999998	16652.100000000002	15093.660000000002
K00266	gltD; glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	19647.12	19613.410000000003	22223.56	22905.4	22811.65	22708.88	14213.009999999998	16760.1	20316.4	15870.07	17318.399999999994	18157.26	21604.25	24290.37	20422.59	22086.97	23458.44	20398.83
K00270	pdh; phenylalanine dehydrogenase [EC:1.4.1.20]	9.0	14.0	10.0	15.0	4.0	9.0	8.0	29.0	30.0	0.0	0.0	0.0	0.0	9.0	8.0	47.0	0.0	13.0
K00271	vdh; valine dehydrogenase (NAD+) [EC:1.4.1.23]	1495.5	2526.25	2080.17	1670.0	914.5	1713.5	1094.25	1832.25	2816.0	1604.5	1609.25	1446.75	2176.25	1842.75	1976.5	2579.0	2747.84	1909.0
K00273	DAO, aao; D-amino-acid oxidase [EC:1.4.3.3]	1567.0	2597.75	2159.17	1533.0	931.83	1607.0	1189.75	1878.75	2936.5	1739.5	1668.25	1540.75	2208.25	1989.25	2075.0	2760.0	2823.34	2000.0
K00274	MAO, aofH; monoamine oxidase [EC:1.4.3.4]	5435.5	7005.0	6689.35	7047.8	5571.35	6245.6399999999985	3937.7	5591.1	6405.04	5183.66	5342.65	5676.6	6267.41	5554.0	5930.25	7116.3	6824.43	5790.13
K00275	pdxH, PNPO; pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5]	15926.62	17214.660000000003	19511.48	18131.35	18328.15	18358.55	12422.4	15809.63	19023.06	14288.15	15376.57	15286.33	19524.58	21370.87	18732.92	20215.38	20575.36	18205.410000000003
K00276	AOC3, AOC2, tynA; primary-amine oxidase [EC:1.4.3.21]	1855.25	2690.33	3247.1	1957.0	1035.16	1763.38	1732.98	2298.88	2985.75	1901.58	2015.87	1910.49	2159.83	2108.95	2387.0	2928.23	2650.26	2710.0
K00278	nadB; L-aspartate oxidase [EC:1.4.3.16]	13140.45	14872.16	15700.7	15910.9	15767.78	16016.42	11201.02	12892.98	14473.54	11530.04	12884.070000000003	13760.96	15930.99	17027.29	15760.25	16380.569999999998	16239.93	14643.74
K00281	GLDC, gcvP; glycine dehydrogenase [EC:1.4.4.2]	11187.87	11955.83	14264.23	13300.78	14003.4	13108.97	8019.65	11095.88	13359.81	9789.73	10866.72	10714.66	14426.66	16057.12	12974.83	13739.23	15024.02	12890.16
K00282	gcvPA; glycine dehydrogenase subunit 1 [EC:1.4.4.2]	3498.83	3452.0	3697.05	4020.47	3174.13	4147.79	3942.2	3668.6	3200.4	2922.47	3155.5	4404.13	3086.41	2885.67	3967.0	3587.94	3230.83	3702.33
K00283	gcvPB; glycine dehydrogenase subunit 2 [EC:1.4.4.2]	3498.83	3452.0	3697.05	4020.47	3174.13	4161.79	3942.2	3668.6	3200.4	2922.47	3155.5	4404.13	3088.41	2885.67	3974.0	3587.94	3230.83	3702.33
K00284	E1.4.7.1; glutamate synthase (ferredoxin) [EC:1.4.7.1]	2735.0	2397.83	3124.8	3228.5	3773.8	2985.4	2771.7	2890.13	3361.4	2466.17	3164.67	3354.2899999999995	4082.49	4583.34	3592.33	3281.75	4301.82	3144.83
K00285	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]	25444.01	20702.500000000004	29308.71	31214.68	37275.81	31179.14	14400.78	16898.1	20766.48	18415.88	20425.65	19356.31	23799.32	29393.71	22318.66	23672.08	27921.65	23366.520000000004
K00286	proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]	16312.95	17733.660000000003	20151.1	19797.2	20006.18	19235.34	13708.319999999998	16447.18	18169.24	14363.18	15813.070000000003	16969.86	19471.49	21298.79	18829.75	19283.37	20839.43	18564.070000000003
K00287	DHFR, folA; dihydrofolate reductase [EC:1.5.1.3]	12271.62	11277.58	15039.61	14134.4	16031.12	14880.089999999998	8828.109999999999	11054.9	12086.88	10241.54	10746.65	11248.89	12352.5	14424.87	12774.25	12779.57	13153.76	13202.410000000002
K00289	ALDH1L; formyltetrahydrofolate dehydrogenase [EC:1.5.1.6]	25.0	39.0	17.0	11.0	25.0	61.0	23.0	22.0	15.0	21.0	64.0	37.0	16.0	20.0	29.0	30.0	7.0	43.0
K00290	LYS1; saccharopine dehydrogenase (NAD+, L-lysine forming) [EC:1.5.1.7]	1013.2	1605.25	1458.8	1296.5	1079.9	1090.22	862.0200000000002	1170.75	1861.1	1278.54	1173.25	1075.75	1671.75	1417.25	1403.0	1954.7	1421.1	1177.3
K00293	LYS9; saccharopine dehydrogenase (NADP+, L-glutamate forming) [EC:1.5.1.10]	145.0	68.0	33.0	56.0	74.0	21.0	154.0	142.0	209.0	333.0	157.0	103.0	169.0	191.0	282.0	251.0	126.0	167.0
K00294	E1.2.1.88; 1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88]	5319.58	8587.58	7720.6399999999985	7180.72	4936.63	5873.48	5062.18	7631.85	8250.15	5969.42	5847.5	5997.55	9099.58	8114.92	7958.5	8285.11	7891.5	7699.91
K00297	metF, MTHFR; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]	16294.87	17398.83	20782.48	18808.93	18573.65	18579.22	13124.9	16801.129999999994	19948.890000000007	14639.98	15878.57	16090.66	19976.41	21698.37	19285.25	20849.71	20127.02	19450.410000000003
K00299	ssuE; FMN reductase [EC:1.5.1.38]	13283.29	18149.83	16691.98	18358.43	16229.65	16516.44	10016.09	13481.88	15762.23	11859.46	13024.02	12804.83	18820.58	19186.79	16502.91	18126.83	18494.6	15878.660000000002
K00301	E1.5.3.1; sarcosine oxidase [EC:1.5.3.1]	2355.25	3035.0	3220.5	3162.0	2878.83	2847.25	1713.25	2741.25	3161.58	2538.25	2727.0	2701.5	2788.5	2941.75	2710.67	3475.83	3226.42	2544.5
K00302	soxA; sarcosine oxidase, subunit alpha [EC:1.5.3.1]	3990.25	4428.33	6074.35	5634.2	5553.18	5206.38	2927.0	4087.85	4330.719999999998	4116.92	4114.65	4342.27	4003.92	4518.25	3866.42	5493.22	5462.0	4497.75
K00303	soxB; sarcosine oxidase, subunit beta [EC:1.5.3.1]	7602.42	7938.58	10410.38	10067.69	9950.05	9039.32	5881.940000000001	8417.3	8941.529999999999	8225.26	8346.599999999999	8295.89	8642.83	9455.51	8310.91	10005.56	11358.81	8647.02
K00304	soxD; sarcosine oxidase, subunit delta [EC:1.5.3.1]	2315.75	2845.75	4375.5	3887.03	4006.33	3175.25	1764.5	2490.5	2017.25	2447.75	2666.15	2835.75	2455.25	2873.0	2209.0	3123.85	3838.25	2812.5
