function	description	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
EC:1.1.1.67	Mannitol 2-dehydrogenase	1516.5	1562.0	1949.5	1972.5	2276.33	2139.5	921.0	1569.0	1144.5	1268.5	1491.0	1940.5	1021.5	1413.0	1210.0	1406.5	1840.5	1371.0
EC:1.1.1.69	Gluconate 5-dehydrogenase	12200.29	9577.0	12309.79	12906.0	15696.74	12897.26	7201.09	8863.75	11660.429999999997	9206.57	9553.2	9258.84	11921.83	14538.59	10970.33	12546.13	12578.84	11203.350000000002
EC:1.1.1.76	(S,S)-butanediol dehydrogenase	1233.25	1354.75	1606.5	1585.33	2036.83	1613.47	903.0	1149.0	864.75	1268.08	1413.75	1314.25	1138.25	1416.0	1197.0	1023.25	1856.75	1146.5
EC:1.1.1.77	Lactaldehyde reductase	0.0	32.0	10.6	0.0	0.5	0.3	68.4	0.8	13.0	0.0	1.2	0.0	0.0	1.2	0.0	0.4	0.0	34.0
EC:1.1.1.79	Glyoxylate reductase (NADP(+))	9594.01	6964.5	10290.92	11068.99	14007.51	11304.48	5318.91	6399.3	7440.290000000001	6749.5	7632.2	6962.01	8842.83	11546.71	8312.49	8743.849999999999	10249.64	8823.820000000003
EC:1.1.1.81	Hydroxypyruvate reductase	19197.26	14673.83	20817.0	22049.01	27276.26	23088.65	11109.08	12909.3	14927.23	13207.17	15070.15	14232.68	17635.239999999998	22137.05	16811.74	17540.639999999996	19859.21	17661.38
EC:1.1.1.82	Malate dehydrogenase (NADP(+))	2.0	0.0	10.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	7.0	0.0	0.0	4.0	10.0	0.0	0.0
EC:1.1.1.83	D-malate dehydrogenase (decarboxylating)	9228.34	8231.0	11002.59	11077.16	14006.67	11665.31	5827.24	6925.3	8008.25	7303.5	7813.7	7216.84	9497.33	11545.54	9139.16	9604.95	11553.65	9362.72
EC:1.1.1.85	3-isopropylmalate dehydrogenase	15831.2	16873.660000000003	18634.2	18334.15	17728.28	18113.17	13107.52	15103.48	17002.29	13768.29	15025.820000000003	16505.46	18327.99	19594.79	18164.25	18634.57	19016.93	17417.320000000003
EC:1.1.1.86	Ketol-acid reductoisomerase (NADP(+))	14549.7	15513.33	16889.0	17124.48	16762.08	16615.239999999998	12067.45	13921.28	15657.02	12228.62	13953.820000000003	14994.09	17286.32	18592.79	16812.58	17441.25	17834.93	16176.32
EC:1.1.1.87	Homoisocitrate dehydrogenase	113.33	152.0	57.42	164.6	165.07999999999996	81.5	101.83	222.0	90.83	118.5	145.75	130.32999999999998	396.91	92.17	178.58	116.34	210.41	172.41
EC:1.1.1.88	Hydroxymethylglutaryl-CoA reductase	1241.33	1385.33	2646.67	1561.17	2122.83	1894.83	1003.0	2527.5	2463.0	1840.67	1361.5	1192.5	2178.83	2073.17	1878.0	1418.0100000000002	1953.66	2252.16
EC:1.1.1.9	D-xylulose reductase	647.0	556.5	1048.5	967.83	1414.0	875.0	341.5	615.5	381.0	459.5	638.0	503.0	413.5	691.5	440.5	596.5	818.0	587.0
EC:1.1.1.90	Aryl-alcohol dehydrogenase	1088.5	947.75	1039.33	795.0	339.5	824.6700000000002	669.75	1201.25	3006.17	1505.66	971.25	1054.75	1449.58	1384.25	1256.0	2387.0	1214.84	1168.67
EC:1.1.1.91	Aryl-alcohol dehydrogenase (NADP(+))	501.67	692.0000000000001	689.3299999999998	509.0	648.6700000000002	617.3299999999998	477.67	440.0	570.3399999999998	480.67	543.3399999999998	572.9900000000001	702.66	790.6700000000002	629.33	888.6500000000002	651.33	518.67
EC:1.1.1.93	Tartrate dehydrogenase	9228.34	8231.0	11002.59	11077.16	14006.67	11665.31	5827.24	6925.3	8008.25	7303.5	7813.7	7216.84	9497.33	11545.54	9139.16	9604.95	11553.65	9362.72
EC:1.1.1.94	Glycerol-3-phosphate dehydrogenase (NAD(P)(+))	15975.2	17187.74	19315.7	18664.32	18592.78	18971.0	13296.94	16184.73	17823.96	14052.96	15218.570000000003	16051.88	19199.91	20620.04	18789.92	18970.49	19522.43	18417.82
EC:1.1.1.95	Phosphoglycerate dehydrogenase	33264.08	32917.990000000005	39960.82	38093.9	42561.19	38386.9	24592.620000000006	30646.73	33486.71	27237.76	30310.57	29971.310000000016	36667.16	41680.22	36134.250000000015	36769.03000000001	39018.08	36254.63000000001
EC:1.1.2.3	L-lactate dehydrogenase (cytochrome)	11100.17	10866.25	13687.01	13581.18	14639.58	13365.89	7017.57	9315.8	9644.16	7910.08	9727.6	8882.42	11544.83	13477.37	10886.58	11956.9	12973.16	11719.96
EC:1.1.2.4	D-lactate dehydrogenase (cytochrome)	8188.34	6747.5	9476.46	9472.33	12358.14	9577.24	5413.440000000001	5853.8	6370.780000000002	5761.84	6839.700000000002	6213.64	7508.5	9393.34	7781.16	7907.2	8384.98	7983.1100000000015
EC:1.1.2.6	Polyvinyl alcohol dehydrogenase (cytochrome)	648.5	1099.5	728.0	910.5	792.5	611.0	516.0	525.0	476.0	500.0	654.0	657.5	945.5	750.5	882.0	771.0	744.0	716.5
EC:1.1.2.7	Methanol dehydrogenase (cytochrome c)	126.0	182.0	205.0	110.0	158.0	266.0	145.0	151.0	108.0	110.0	39.0	136.0	178.0	148.0	206.0	134.0	111.0	116.0
EC:1.1.2.8	Alcohol dehydrogenase (cytochrome c)	5612.25	4228.5	6063.0	5810.28	6757.83	6026.47	3527.0	3467.0	3954.45	3566.39	3975.65	3723.0	5073.5	5986.0	4674.0	4732.6	4867.5	5281.52
EC:1.1.3.15	(S)-2-hydroxy-acid oxidase	17718.5	21478.660000000003	22149.65	21324.18	20665.21	20787.45	14238.75	18071.68	19376.19	15019.92	17071.82	17380.960000000006	22839.740000000005	23856.29	21143.25	21674.37	23634.33	20649.020000000004
EC:1.1.3.17	Choline oxidase	3.75	3.75	3.0	0.0	2.5	3.25	0.0	9.5	5.75	5.25	6.75	7.75	4.25	0.0	5.5	11.25	4.75	6.0
EC:1.1.3.37	D-arabinono-1,4-lactone oxidase	50.0	43.0	0.0	0.0	0.0	58.0	68.0	64.0	42.0	34.0	56.0	65.0	19.0	13.0	22.0	14.0	77.0	19.0
EC:1.1.3.41	Alditol oxidase	2155.75	3983.5	2778.17	2393.5	1768.5	2309.25	1638.25	2470.25	3215.75	2342.25	2338.5	2276.0	3250.0	2740.75	2961.0	3685.25	3311.09	2599.5
EC:1.1.3.45	Aclacinomycin-N oxidase	109.0	73.0	0.0	665.0	289.0	100.0	82.0	98.0	230.0	184.0	128.0	125.0	181.0	101.0	178.0	138.0	160.0	181.0
EC:1.1.3.46	4-hydroxymandelate oxidase	2327.34	4179.91	3283.25	3498.77	3274.09	3115.5	2002.59	3026.08	3227.35	2391.51	3195.37	2472.75	3814.0	3328.09	3628.58	3462.85	4660.9	3258.09
EC:1.1.3.47	5-(hydroxymethyl)furfural oxidase	25.0	33.0	33.0	35.66	0.0	35.0	22.0	28.0	30.0	0.0	20.0	31.0	26.0	9.0	29.0	33.0	34.0	17.0
EC:1.1.3.48	3-deoxy-alpha-D-manno-octulosonate 8-oxidase	165.0	81.0	45.0	66.0	82.0	32.0	207.0	168.0	315.0	411.0	210.0	148.0	232.0	275.0	340.0	326.0	152.0	209.0
EC:1.1.3.6	Cholesterol oxidase	6270.5	10187.33	7896.67	7087.0	4524.32	6993.83	5106.67	7410.0	9322.67	6504.67	6515.5	6382.17	9436.17	8663.0	8523.17	10484.67	9964.18	7681.17
EC:1.1.3.8	L-gulonolactone oxidase	884.5	1209.5	1561.67	936.0	355.33	656.5	781.5	1252.5	1957.5	998.0	860.0	1010.0	1256.0	1056.5	1198.5	1665.0	952.67	1387.0
EC:1.1.3.9	Galactose oxidase	89.0	81.0	103.0	99.0	103.0	76.0	67.0	62.0	109.0	67.0	108.0	122.0	61.0	115.0	39.0	176.0	48.0	45.0
EC:1.1.5.2	Quinoprotein glucose dehydrogenase (PQQ, quinone)	3655.75	2775.0	3688.6	3608.58	4764.0	3673.3	2677.9	3204.3	2831.33	3323.83	3477.2	3681.5	3254.5	4189.7	3560.67	3409.23	4034.0	3873.5
EC:1.1.5.3	Glycerol-3-phosphate dehydrogenase	22848.28	26180.66	25779.25	27442.92	25997.360000000004	26928.44	17298.640000000007	21802.8	25046.08	19584.56	21121.200000000004	21465.97	28208.230000000003	29732.65	25973.66	28125.489999999994	27591.42	25293.830000000005
EC:1.1.5.4	Malate dehydrogenase (quinone)	1267.5	1539.75	2607.4	1877.75	1824.8	1279.17	1598.27	3163.4	2876.15	2747.55	1513.85	2712.55	1995.75	1932.2	1972.5	1589.85	1869.25	2045.5
EC:1.1.5.6	Formate dehydrogenase-N	0.0	0.0	1.2	0.0	1.0	0.6	22.8	1.6	0.0	3.66	2.4	0.0	0.0	2.4	0.0	0.8	0.0	0.0
EC:1.1.5.8	Quinate dehydrogenase (quinone)	28.25	37.0	31.0	31.75	49.0	0.0	126.0	108.0	157.0	272.83	135.2	264.0	55.0	16.0	0.0	32.8	106.0	80.0
EC:1.1.9.1	Alcohol dehydrogenase (azurin)	1306.5	1217.0	1423.0	1177.0	1485.0	1455.0	1217.0	1151.0	1022.7	1079.0	1417.0	1456.5	1163.0	1316.0	1615.0	1503.0	1400.0	1614.77
EC:1.1.98.2	Glucose-6-phosphate dehydrogenase (coenzyme-F420)	544.5	928.0	1263.5	752.0	481.33	696.5	578.5	865.5	711.5	485.0	617.0	584.0	625.0	563.5	824.5	668.0	547.0	1058.0
EC:1.1.98.3	Decaprenylphospho-beta-D-ribofuranose 2-dehydrogenase	959.5	1376.75	1779.5	1366.5	580.33	775.5	843.75	1192.25	1932.5	1176.0	915.75	1001.75	1421.25	1228.25	1299.0	2003.5	1770.17	1430.5
EC:1.1.99.1	Choline dehydrogenase	19022.92	18137.910000000003	22480.67	23276.74	24046.58	21801.56	11191.32	14496.38	17224.57	13795.91	16024.549999999996	14573.92	19743.16	23411.12	17015.75	20466.45	22727.26	18413.090000000004
EC:1.1.99.2	L-2-hydroxyglutarate dehydrogenase	8.5	79.5	81.0	105.0	65.0	94.0	46.0	95.5	69.0	23.0	20.0	107.0	73.0	77.0	56.0	47.5	58.0	55.0
EC:1.1.99.21	D-sorbitol dehydrogenase (acceptor)	781.17	698.0000000000001	1322.33	1239.33	1595.67	1225.67	613.67	807.0	833.3399999999998	1074.67	984.0	1040.17	775.0	1302.67	810.33	1048.65	1394.9899999999998	889.67
EC:1.1.99.24	Hydroxyacid-oxoacid transhydrogenase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0
EC:1.1.99.28	Glucose-fructose oxidoreductase	191.7	68.0	51.3	75.0	109.4	77.0	180.5	202.0	273.6	362.4	173.0	150.0	191.0	222.5	307.0	287.7	179.1	193.8
EC:1.1.99.3	Gluconate 2-dehydrogenase (acceptor)	959.5	819.0	735.0	1011.0	1541.0	875.5	1318.5	1290.0	700.0	1090.16	837.0	859.5	1174.0	1215.0	1170.0	1033.0	961.5	1173.5
EC:1.1.99.31	(S)-mandelate dehydrogenase	60.0	115.0	116.0	176.99	81.0	134.0	56.0	113.0	142.2	104.0	94.2	138.0	106.0	62.0	48.0	154.8	145.0	89.6
EC:1.10.2.2	Quinol--cytochrome-c reductase	9925.62	7808.5	10956.21	11142.18	13727.82	11889.09	6370.17	6910.0	7848.56	6797.15	8134.700000000002	7714.67	9033.58	11217.17	9298.58	9524.65	9969.01	9630.410000000002
EC:1.10.3.11	Ubiquinol oxidase (non-electrogenic)	230.75	199.5	224.5	220.75	230.0	221.25	140.0	127.0	134.75	102.75	168.75	178.0	173.0	173.0	170.5	211.0	172.0	158.25
EC:1.10.3.12	Menaquinol oxidase (H(+)-transporting)	780.0	635.0	659.2	1017.2	317.7	653.48	2023.17	1089.4	1301.6	1249.56	672.0	2709.7	298.0	134.0	447.0	332.4	364.0	436.0
EC:1.10.3.3	L-ascorbate oxidase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
EC:1.10.9.1	Plastoquinol--plastocyanin reductase	116.0	158.66	272.0	141.0	265.0	177.66	1163.66	777.66	758.0	323.0	992.34	1128.98	968.66	1071.0	852.0	657.66	1189.34	430.0
EC:1.11.1.10	Chloride peroxidase	7578.59	6653.08	10062.29	10203.41	10314.64	9546.33	4174.02	4823.38	7715.97	5954.25	6013.200000000002	6504.219999999998	6910.91	9028.09	6244.16	7609.53	7577.32	6595.169999999999
EC:1.11.1.15	Peroxiredoxin	33245.55	35888.210000000014	42557.57	38719.69	39448.41	38210.179999999986	29356.13	36864.3	40908.06	31308.39	32983.45	35781.29	42640.570000000014	45277.03	41756.77000000001	40327.610000000015	42578.49000000001	40652.26000000002
EC:1.11.1.19	Dye decolorizing peroxidase	2195.5	3085.75	2149.67	2403.0	1225.5	1978.0	1844.75	2945.25	4306.5	2414.5	2205.25	2166.75	3758.25	3858.25	3028.0	4374.0	3084.34	2897.0
EC:1.11.1.21	Catalase peroxidase	10850.65	11961.25	13801.62	12829.35	14022.38	12643.05	7876.65	10935.55	12720.15	9576.88	10440.15	10178.25	13877.5	15579.45	12364.25	13438.1	15243.29	12167.87
EC:1.11.1.5	Cytochrome-c peroxidase	12332.63	10951.65	15114.06	13147.26	15258.33	16594.440000000002	8709.830000000002	10537.6	13381.48	11138.42	9832.15	10265.53	13039.09	15531.58	13683.26	13248.11	12643.32	13224.91
EC:1.11.1.6	Catalase	18605.16	18378.33	20491.04	21835.960000000006	21667.34	22769.48	12281.66	14625.35	18189.91	15368.18	15131.85	16695.38	20317.15	23058.96	18200.16	20232.169999999995	21001.460000000006	18059.250000000004
EC:1.11.1.7	Peroxidase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
EC:1.11.1.9	Glutathione peroxidase	19150.99	18689.83	21538.74	23108.9	23743.19	22928.65	13420.9	17437.95	19776.020000000004	16557.719999999998	17071.8	17746.31	21218.08	24362.79	20660.25	21340.35	21867.36	20529.320000000003
EC:1.11.2.3	Plant seed peroxygenase	34.0	0.0	31.0	31.0	0.0	0.0	47.0	0.0	35.0	34.0	0.0	37.0	0.0	0.0	37.0	21.0	12.0	0.0
EC:1.11.2.4	Fatty-acid peroxygenase	221.5	443.5	309.67	188.0	100.0	118.5	214.5	368.5	348.5	162.0	171.0	279.0	292.0	207.5	310.5	271.0	164.5	346.0
EC:1.12.1.2	Hydrogen dehydrogenase	0.0	18.66	0.0	0.0	0.0	8.66	34.66	80.66	76.0	10.0	130.34	75.97999999999998	26.66	18.0	46.0	44.66	43.34	70.0
EC:1.12.1.3	Hydrogen dehydrogenase (NADP(+))	41.0	43.0	66.5	39.5	49.0	15.0	78.0	38.0	64.0	34.0	14.0	81.0	92.5	90.0	145.0	70.0	33.0	76.0
EC:1.12.7.2	Ferredoxin hydrogenase	44.0	11.0	22.0	36.0	179.0	40.0	37.0	36.0	0.0	64.0	46.0	45.0	23.0	0.0	32.0	39.0	22.0	43.0
EC:1.12.98.1	Coenzyme F420 hydrogenase	87.0	153.33	232.0	77.0	158.0	155.32999999999996	1095.33	670.33	721.0	312.0	847.17	1094.99	933.33	976.0	844.0	601.3299999999998	1145.67	404.0
EC:1.12.99.6	Hydrogenase (acceptor)	2548.0	3397.16	4168.8	2921.5	1883.5	2454.56	2488.36	3352.06	4727.0	2868.0	3070.94	2752.98	3299.66	2815.6	3490.5	4299.86	3043.6800000000007	3609.5
EC:1.13.11.1	Catechol 1,2-dioxygenase	2433.0	2694.75	3736.25	3067.96	2638.58	2474.0	1737.25	2523.75	4016.8	2703.83	2545.600000000001	2549.75	2612.5	3058.25	2436.75	3924.4	3665.25	2716.49
EC:1.13.11.11	Tryptophan 2,3-dioxygenase	12424.17	13500.83	14876.63	14501.25	13936.8	14532.74	8145.69	11482.55	15339.65	10941.5	11171.25	10860.14	15023.83	16484.42	13611.5	15402.67	14890.92	13659.8
EC:1.13.11.14	2,3-dihydroxybenzoate 3,4-dioxygenase	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	17.0	0.0	0.0
EC:1.13.11.15	3,4-dihydroxyphenylacetate 2,3-dioxygenase	319.5	246.0	254.35	290.43	456.75	430.3	148.9	238.3	219.5	212.33	313.65	338.5	174.75	270.2	306.25	533.1999999999998	340.75	334.25
EC:1.13.11.16	3-carboxyethylcatechol 2,3-dioxygenase	98.0	124.0	140.6	62.33	24.5	115.3	59.4	138.8	62.5	47.0	61.2	115.0	139.0	2.2	142.0	155.4	110.5	138.17000000000002
EC:1.13.11.2	Catechol 2,3-dioxygenase	4278.58	4915.0	5467.85	5289.7	4977.68	5312.440000000001	3873.05	5111.95	5011.75	4026.72	4582.25	5045.43	4168.24	4344.92	4642.08	5209.29	5639.83	4532.85
EC:1.13.11.20	Cysteine dioxygenase	28.0	18.0	51.0	0.0	17.0	29.0	0.0	61.0	23.0	23.0	32.0	43.0	5.0	0.0	22.0	6.0	0.0	10.0
EC:1.13.11.24	Quercetin 2,3-dioxygenase	343.0	334.0	388.0	283.0	123.0	235.0	201.0	410.0	1062.0	507.0	343.0	328.0	457.0	576.0	419.0	907.0	370.0	329.0
EC:1.13.11.25	dioxygenase	610.0	1431.0	1227.25	1056.6	903.75	952.0	443.5	753.0	590.7	511.5	711.45	644.5	965.75	750.5	859.25	1156.3	1331.25	782.35
EC:1.13.11.27	4-hydroxyphenylpyruvate dioxygenase	15859.17	15197.91	19272.63	18655.61	20318.46	18387.57	11025.77	14765.13	17840.78	13586.17	14957.570000000003	14336.88	18848.74	21837.509999999995	16803.829999999998	18955.42	20150.74	17235.030000000002
EC:1.13.11.3	Protocatechuate 3,4-dioxygenase	10139.34	11299.0	12459.5	12044.86	12117.5	10935.84	6546.84	9727.0	9993.91	8486.0	9550.9	9602.84	10643.5	11798.84	10343.83	11945.73	12987.66	10925.38
EC:1.13.11.33	Arachidonate 15-lipoxygenase	34.0	5.33	62.0	31.0	3.0	14.33	69.33	79.33	71.0	90.0	149.67	70.99	24.33	80.0	110.0	88.33	71.67	30.0
EC:1.13.11.34	Arachidonate 5-lipoxygenase	34.0	0.0	0.0	31.0	0.0	0.0	47.0	0.0	58.0	0.0	24.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.13.11.37	Hydroxyquinol 1,2-dioxygenase	1215.5	1504.0	1907.5	1312.33	1114.33	1192.0	923.0	1339.5	1882.7	1172.0	1334.0	1351.0	1392.0	1352.0	1382.0	2420.75	1238.0	1556.77
EC:1.13.11.4	Gentisate 1,2-dioxygenase	2179.25	1787.75	3162.0	2653.33	3772.5	2517.25	1249.0	2997.5	2508.45	1936.25	2225.75	1848.25	2643.25	3343.0	2283.0	2236.75	3060.75	2982.61
EC:1.13.11.41	2,4'-dihydroxyacetophenone dioxygenase	18.0	0.0	0.0	0.0	0.0	37.0	18.0	35.0	0.0	0.0	0.0	23.0	27.0	0.0	0.0	52.0	58.0	48.0
EC:1.13.11.46	4-hydroxymandelate synthase	62.5	80.5	16.0	332.5	144.5	66.0	41.0	65.0	113.0	98.0	81.0	62.5	142.5	90.5	97.0	69.0	80.0	90.5
EC:1.13.11.49	Chlorite O(2)-lyase	4001.25	6981.83	5225.47	5538.47	2973.63	4300.7	4151.29	5745.35	6011.15	4123.06	4568.5	5119.47	6662.67	5889.75	6067.34	6596.85	6129.59	5534.5
EC:1.13.11.5	Homogentisate 1,2-dioxygenase	10467.25	11170.83	13520.22	12797.35	12734.38	12071.65	6671.77	9453.3	11705.19	8857.09	9208.2	8982.47	12650.58	14287.34	11015.58	12431.81	12775.24	11562.1
EC:1.13.11.52	Indoleamine 2,3-dioxygenase	15.0	15.0	0.0	2.0	7.0	13.5	25.0	6.5	20.0	4.5	18.5	17.0	16.0	5.5	18.0	17.0	5.5	3.0
EC:1.13.11.53	Acireductone dioxygenase (Ni(2+)-requiring)	1841.25	2555.58	2290.55	2616.35	1826.05	2038.98	1881.45	2233.38	2719.15	2429.58	2198.12	2747.04	2368.33	2084.25	2302.75	3056.2300000000005	2925.42	2018.0
EC:1.13.11.54	Acireductone dioxygenase (Fe(2+)-requiring)	1841.25	2555.58	2290.55	2616.35	1826.05	2038.98	1881.45	2233.38	2719.15	2429.58	2198.12	2747.04	2368.33	2084.25	2302.75	3056.2300000000005	2925.42	2018.0
EC:1.13.11.57	Gallate dioxygenase	947.5	279.0	352.0	515.33	845.0	363.0	313.0	405.0	316.0	366.0	449.0	319.5	778.0	1020.0	398.0	411.0	769.0	670.0
EC:1.13.11.6	3-hydroxyanthranilate 3,4-dioxygenase	1020.75	1062.5	2405.17	1210.75	1700.5	1129.25	733.5	1994.0	2217.75	1522.75	1130.25	1098.0	1633.0	1726.5	1545.0	1284.0	1482.0	1900.25
EC:1.13.11.75	All-trans-8'-apo-beta-carotenal 15,15'-oxygenase	114.0	181.33	314.0	197.0	215.0	261.33	1065.33	642.33	732.0	346.0	907.17	1096.99	973.33	978.0	855.0	654.33	1232.67	396.0
EC:1.13.11.79	5,6-dimethylbenzimidazole synthase	3180.5	4282.5	4749.58	4067.43	3888.75	4196.67	2475.5	3154.0	2870.17	2556.83	3280.45	3295.5	3247.08	3280.0	3583.25	3658.3	4223.92	3151.59
EC:1.13.11.8	Protocatechuate 4,5-dioxygenase	6734.5	4749.5	7409.67	7241.66	9731.0	6896.5	3130.5	4557.5	5512.5	4623.0	5251.0	3938.5	6299.0	7260.5	5733.5	5664.0	7233.5	6797.0
EC:1.13.11.80	(3,5-dihydroxyphenyl)acetyl-CoA 1,2-dioxygenase	90.0	94.0	77.0	33.0	18.0	116.0	90.0	126.0	85.0	60.0	85.0	143.0	73.0	44.0	75.0	71.0	109.0	56.0
EC:1.13.11.9	2,5-dihydroxypyridine 5,6-dioxygenase	510.0	453.0	644.0	736.0	990.33	890.0	228.0	281.0	392.1	345.0	525.0	468.5	367.0	619.0	419.0	670.0	610.0	463.31
EC:1.13.12.16	Nitronate monooxygenase	24017.09	22795.41	28543.79	27931.83	31485.3	29486.74	16200.28	20310.1	23124.46	18934.67	20372.4	20261.73	25459.25	28894.34	24660.0	25427.84	26846.41	25246.56
EC:1.13.12.3	Tryptophan 2-monooxygenase	745.75	1010.5	904.25	665.1	585.58	731.25	530.25	1080.75	1647.75	1408.25	784.45	1077.0	1019.25	1025.25	889.75	1629.05	1696.84	796.25
EC:1.13.12.4	Lactate 2-monooxygenase	395.5	465.0	279.5	333.0	191.0	370.0	356.0	406.5	444.0	531.0	432.0	427.0	344.0	414.0	619.0	530.0	257.5	445.0
EC:1.13.99.1	Inositol oxygenase	99.5	56.0	63.0	78.0	75.0	63.5	77.5	33.0	79.0	38.5	55.0	109.5	50.0	62.0	71.0	46.0	77.5	20.5
EC:1.14.11.1	Gamma-butyrobetaine dioxygenase	151.0	106.0	236.0	151.0	221.33	178.0	113.0	144.0	163.0	170.0	183.0	126.0	155.0	181.0	176.0	181.0	248.0	194.0
EC:1.14.11.16	Peptide-aspartate beta-dioxygenase	49.5	8.5	64.0	346.5	192.5	47.0	27.0	16.0	25.0	52.0	28.0	30.0	66.5	13.5	74.0	31.0	82.0	83.5
EC:1.14.11.17	Taurine dioxygenase	11016.09	10915.83	12807.09	12450.89	13059.0	12589.72	6434.82	8696.380000000001	12929.1	9770.25	9336.64	9843.49	11809.99	13335.29	10740.66	14039.429999999997	13281.42	10380.53
EC:1.14.11.18	Phytanoyl-CoA dioxygenase	3427.2	1904.0	2795.13	3616.33	4311.4	3657.67	1458.0	1452.0	2259.9700000000007	1932.73	1826.0	1757.0	3062.33	3876.0	2032.0	2209.2	2941.27	2511.24
EC:1.14.11.2	Procollagen-proline dioxygenase	5840.84	4274.0	6709.79	6676.33	8862.64	6873.41	3289.4400000000005	3284.8	4794.45	4168.67	4353.5	4256.6399999999985	5314.33	6807.84	5115.16	5459.9	5935.65	5255.780000000002
EC:1.14.11.27	[Histone H3]-lysine-36 demethylase	34.0	0.0	0.0	31.0	0.0	0.0	47.0	0.0	35.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	2.0	0.0
EC:1.14.11.30	Hypoxia-inducible factor-asparagine dioxygenase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
EC:1.14.11.33	DNA oxidative demethylase	3984.17	3567.75	4481.43	4153.5	4362.67	4054.47	2868.32	3760.05	4387.54	3568.0	3859.45	3686.42	3931.25	4710.12	3885.83	4639.049999999998	5376.83	4016.44
EC:1.14.11.39	L-asparagine oxygenase	51.0	28.0	0.0	23.0	0.0	39.0	41.0	40.0	113.0	92.0	53.0	59.0	63.0	45.0	83.0	69.0	54.0	75.0
EC:1.14.11.47	50S ribosomal protein L16 3-hydroxylase	6340.12	4424.5	6319.31	6966.18	9107.32	7710.89	3223.07	3722.3	5102.56	4415.31	4595.9	4503.67	6043.08	7511.87	5454.58	5631.55	6376.01	5724.410000000002
EC:1.14.11.8	Trimethyllysine dioxygenase	28.0	0.0	13.0	0.0	17.0	0.0	0.0	0.0	0.0	23.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	6.0
EC:1.14.12.1	Anthranilate 1,2-dioxygenase (deaminating, decarboxylating)	338.0	262.0	425.5	434.8	920.5	409.0	446.0	825.0	555.7	1122.0	771.7	934.0	358.5	281.0	462.5	420.8	785.5	642.27
EC:1.14.12.10	Benzoate 1,2-dioxygenase	162.0	104.0	229.5	298.86	457.16	222.0	129.0	275.0	94.4	217.66	194.9	293.0	83.5	234.0	160.5	169.6	271.5	166.04
EC:1.14.12.15	Terephthalate 1,2-dioxygenase	44.0	11.0	22.0	36.0	175.0	32.0	13.0	36.0	0.0	64.0	46.0	29.0	23.0	0.0	32.0	39.0	22.0	43.0
EC:1.14.12.17	Nitric oxide dioxygenase	4092.17	4858.0	5321.48	5520.98	4893.72	5497.01	4558.690000000001	4997.1500000000015	6324.56	4901.969999999998	4648.6500000000015	5949.97	6033.58	6488.62	5596.08	5612.7	5851.0	5012.96
EC:1.14.12.19	3-phenylpropanoate dioxygenase	18.0	0.0	1.2	0.0	1.0	37.6	18.8	36.6	0.0	0.0	2.4	23.0	27.0	2.4	16.0	52.8	58.0	48.0
EC:1.14.12.22	Carbazole 1,9a-dioxygenase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.2	0.0	0.0	0.0	0.0	2.8	0.0	0.0
EC:1.14.12.7	Phthalate 4,5-dioxygenase	38.0	44.0	55.0	43.0	75.0	57.0	0.0	16.0	27.0	26.0	34.0	55.0	33.0	45.0	39.0	37.0	51.0	0.0
EC:1.14.13.1	Salicylate 1-monooxygenase	4589.0	4852.0	5290.5	5144.03	5842.66	5258.0	3055.0	4172.0	3456.4	3262.5	4431.9	4036.0	4252.0	4832.5	4469.0	5148.1	5878.17	4634.71
EC:1.14.13.10	2,6-dihydroxypyridine 3-monooxygenase	43.0	55.0	38.0	28.0	10.0	10.0	24.0	31.5	32.0	19.0	22.0	30.0	24.0	0.0	65.0	22.0	16.0	33.0
EC:1.14.13.100	25/26-hydroxycholesterol 7-alpha-hydroxylase	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	14.0	11.0	7.0	6.0	11.0	13.0	18.0	0.0	9.0	15.0
EC:1.14.13.106	Epi-isozizaene 5-monooxygenase	450.0	396.75	511.5	374.0	146.5	323.0	291.75	540.75	1384.5	669.5	415.25	446.75	654.25	670.25	504.0	1117.25	593.3399999999998	485.0
